Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,1,88,0,141,"0,00%","337,2","127,4","12,95"
Total,3000,2,1,1,1,88,0,141,"0,00%","337,2","127,4","12,95"
