timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549584263361,1410,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584263362,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584264362,4522,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584264362,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584265362,5500,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584265362,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584266362,4773,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584266363,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584267363,5006,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584267363,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584268363,5617,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584268363,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549584269363,5527,18.188.171.52 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549584269363,79002,18.188.171.52 Memory,,,,,true,,0,0,0,0,null,0,0,0
