Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,9,3,4,14,205,2,343,"0,00%","295,9","141,0","33,16"
Total,2000,9,3,4,14,205,2,343,"0,00%","295,9","141,0","33,16"
