Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,6,6,7,109,5,122,"0,00%","153,2","73,1","13,68"
Total,1000,7,6,6,7,109,5,122,"0,00%","153,2","73,1","13,68"
