timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549891008358,4980,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891008359,9929,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891009359,72474,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891009359,12745,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891010359,97368,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891010359,14493,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891011359,97627,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891011359,15516,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891012360,96375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891012360,17516,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891013360,96504,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891013360,19475,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891014360,96491,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891014360,21414,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891015361,96766,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891015361,23196,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891016361,70927,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891016361,25756,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891017368,96733,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891017368,26179,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891018368,96125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891018369,26487,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891019369,95608,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891019369,26806,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891020369,96599,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891020369,27131,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891021369,95363,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891021369,27430,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891022370,70087,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891022370,30504,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891023370,94479,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891023370,30560,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891024370,97000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891024370,30611,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891025370,96513,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891025370,30652,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891026371,96249,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891026371,30676,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891027371,97117,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891027371,30708,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891028371,96375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891028371,30988,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891029371,71749,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891029371,31654,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891030372,96504,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891030372,31698,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891031372,96125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891031372,31742,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891032372,95869,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891032372,31765,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891033372,96250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891033372,31783,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891034373,96370,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891034373,31904,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891035373,69201,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891035373,32617,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891036373,96245,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891036373,32636,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891037373,97625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891037373,32660,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549891038373,95357,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549891038374,32667,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
