Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,5,97,1,133,"0,00%","282,0","104,4","11,91"
Total,2000,3,2,3,5,97,1,133,"0,00%","282,0","104,4","11,91"
