Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3236,431,10362,11594,12898,1,13363,"0,00%","144,0","53,3","4216,53"
Total,3000,3236,431,10362,11594,12898,1,13363,"0,00%","144,0","53,3","4216,53"
