Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,2,2,4,196,1,252,"0,00%","408,2","151,1","28,72"
Total,3000,6,2,2,4,196,1,252,"0,00%","408,2","151,1","28,72"
