Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,3,61,1,119,"0,00%","288,8","106,9","9,86"
Total,2000,2,1,2,3,61,1,119,"0,00%","288,8","106,9","9,86"
