Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,102,1,117,"0,00%","154,1","57,0","12,48"
Total,1000,2,1,2,2,102,1,117,"0,00%","154,1","57,0","12,48"
