Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,88,1,123,"0,00%","289,7","107,2","11,91"
Total,2000,2,1,2,2,88,1,123,"0,00%","289,7","107,2","11,91"
