Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,13,12,15,18,85,8,119,"0,00%","290,8","110,5","10,55"
Total,2000,13,12,15,18,85,8,119,"0,00%","290,8","110,5","10,55"
