Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,33,28,38,48,186,21,230,"0,00%","401,7","152,6","21,83"
Total,3000,33,28,38,48,186,21,230,"0,00%","401,7","152,6","21,83"
