Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,4,6,9,158,2,179,"0,00%","406,5","154,4","21,52"
Total,3000,7,4,6,9,158,2,179,"0,00%","406,5","154,4","21,52"
