Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,13,11,15,19,95,7,126,"0,00%","154,6","58,7","11,56"
Total,1000,13,11,15,19,95,7,126,"0,00%","154,6","58,7","11,56"
