Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,29,27,33,40,85,18,144,"0,00%","287,0","109,0","11,10"
Total,2000,29,27,33,40,85,18,144,"0,00%","287,0","109,0","11,10"
