Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,20,6,9,37,289,5,1019,"0,00%","422,1","201,5","91,42"
Total,3000,20,6,9,37,289,5,1019,"0,00%","422,1","201,5","91,42"
