Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,5,5,108,3,114,"0,00%","154,3","73,4","13,39"
Total,1000,6,4,5,5,108,3,114,"0,00%","154,3","73,4","13,39"
