Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,5,7,101,3,137,"0,00%","425,6","202,9","13,99"
Total,3000,6,4,5,7,101,3,137,"0,00%","425,6","202,9","13,99"
