Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,5,5,12,3,101,"0,00%","294,8","140,2","7,13"
Total,2000,5,4,5,5,12,3,101,"0,00%","294,8","140,2","7,13"
