Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,6,12,103,2,132,"0,00%","291,2","110,6","12,17"
Total,2000,5,4,6,12,103,2,132,"0,00%","291,2","110,6","12,17"
