Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,37,28,81,103,123,20,138,"0,00%","284,3","108,0","24,53"
Total,2000,37,28,81,103,123,20,138,"0,00%","284,3","108,0","24,53"
