Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,16,13,24,42,96,8,159,"0,00%","294,0","111,7","15,65"
Total,2000,16,13,24,42,96,8,159,"0,00%","294,0","111,7","15,65"
