Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,22,13,51,65,155,8,176,"0,00%","411,2","156,2","24,15"
Total,3000,22,13,51,65,155,8,176,"0,00%","411,2","156,2","24,15"
