Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,13,11,14,21,93,7,121,"0,00%","153,5","58,3","12,11"
Total,1000,13,11,14,21,93,7,121,"0,00%","153,5","58,3","12,11"
