Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,1,2,3,148,1,216,"0,00%","408,8","151,3","20,38"
Total,3000,4,1,2,3,148,1,216,"0,00%","408,8","151,3","20,38"
