Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,9400,9623,14413,14790,15312,405,15553,"0,00%","95,0","39,0","3987,18"
Total,2000,9400,9623,14413,14790,15312,405,15553,"0,00%","95,0","39,0","3987,18"
