Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,14836,14707,24900,25188,25913,1074,27805,"0,00%","93,2","38,2","7473,08"
Total,3000,14836,14707,24900,25188,25913,1074,27805,"0,00%","93,2","38,2","7473,08"
