Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7,3,4,5,182,2,283,"0,00%","187,8","89,1","26,78"
Total,2000,7,3,4,5,182,2,283,"0,00%","187,8","89,1","26,78"
