Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,6,7,7,60,5,135,"0,00%","273,6","130,4","10,68"
Total,3000,7,6,7,7,60,5,135,"0,00%","273,6","130,4","10,68"
