Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,32,4,5,57,1003,3,1006,"0,00%","273,2","130,0","148,06"
Total,3000,32,4,5,57,1003,3,1006,"0,00%","273,2","130,0","148,06"
