timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549617868344,31341,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617868344,5992,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617869344,31381,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617869344,18079,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617870344,31394,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617870344,17167,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617871345,31394,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617871345,19191,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617872345,31394,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617872345,19949,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617873355,31395,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617873356,20603,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617874356,31395,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617874356,20603,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617875358,31395,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617875358,19600,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617876359,31409,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617876359,19696,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617877360,31410,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617877360,20099,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549617878360,31410,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549617878360,20150,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
