Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,1,2,71,0,97,"0,00%","154,8","58,5","9,63"
Total,1000,2,1,1,2,71,0,97,"0,00%","154,8","58,5","9,63"
