Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,1,2,2,156,1,197,"0,00%","292,1","110,4","23,47"
Total,2000,5,1,2,2,156,1,197,"0,00%","292,1","110,4","23,47"
