timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549613992917,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613992917,1457,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613993917,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613993917,5500,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613994917,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613994917,5639,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613995920,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613995920,5170,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613996920,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613996920,6000,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613997920,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613997920,6000,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613998920,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613998920,6015,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549613999921,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549613999921,5764,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549614000921,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549614000921,6351,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549614001921,32952,18.218.92.100 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549614001921,6030,18.218.92.100 CPU,,,,,true,,0,0,0,0,null,0,0,0
