Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,6,6,7,106,4,128,"0,00%","94,8","31,6","12,41"
Total,1000,7,6,6,7,106,4,128,"0,00%","94,8","31,6","12,41"
