Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,5,90,3,110,"0,00%","94,4","31,3","10,91"
Total,1000,5,4,5,5,90,3,110,"0,00%","94,4","31,3","10,91"
