Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,61,1,128,"0,00%","269,5","99,7","11,21"
Total,3000,2,1,2,2,61,1,128,"0,00%","269,5","99,7","11,21"
