Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,37,1,138,"0,00%","186,4","69,0","10,46"
Total,2000,2,1,2,2,37,1,138,"0,00%","186,4","69,0","10,46"
