Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,1,1,1,1,64,0,100,"0,00%","119,3","45,1","8,84"
Total,1000,1,1,1,1,64,0,100,"0,00%","119,3","45,1","8,84"
