Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,1,79,0,139,"0,00%","229,5","86,7","12,37"
Total,2000,2,1,1,1,79,0,139,"0,00%","229,5","86,7","12,37"
