Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,6,66,3,115,"0,00%","416,2","161,4","10,04"
Total,3000,4,3,4,6,66,3,115,"0,00%","416,2","161,4","10,04"
