Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,36,0,110,"0,00%","415,5","161,1","8,54"
Total,3000,2,1,2,2,36,0,110,"0,00%","415,5","161,1","8,54"
