Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,2,3,5,145,1,179,"0,00%","414,4","160,7","21,72"
Total,3000,6,2,3,5,145,1,179,"0,00%","414,4","160,7","21,72"
