Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,74,1,138,"0,00%","266,4","63,5","12,32"
Total,3000,2,1,2,2,74,1,138,"0,00%","266,4","63,5","12,32"
