Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,77,2,141,"0,00%","182,9","43,6","12,08"
Total,2000,3,2,3,3,77,2,141,"0,00%","182,9","43,6","12,08"
