Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,2,26,1,104,"0,00%","181,3","43,2","8,30"
Total,2000,2,2,2,2,26,1,104,"0,00%","181,3","43,2","8,30"
