Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,115,1,141,"0,00%","231,4","85,6","14,24"
Total,2000,3,1,2,2,115,1,141,"0,00%","231,4","85,6","14,24"
