Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,1,2,132,0,170,"0,00%","323,5","77,1","17,32"
Total,3000,3,1,1,2,132,0,170,"0,00%","323,5","77,1","17,32"
