Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,89,1,128,"0,00%","222,0","52,9","12,55"
Total,2000,3,1,2,2,89,1,128,"0,00%","222,0","52,9","12,55"
