Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,3,3,94,2,129,"0,00%","117,3","28,0","12,53"
Total,1000,4,2,3,3,94,2,129,"0,00%","117,3","28,0","12,53"
