Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,2,65,0,100,"0,00%","418,5","158,2","9,25"
Total,3000,2,1,1,2,65,0,100,"0,00%","418,5","158,2","9,25"
