Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,1,2,3,135,1,148,"0,00%","422,1","159,5","17,71"
Total,3000,4,1,2,3,135,1,148,"0,00%","422,1","159,5","17,71"
