Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,1,1,1,1,30,0,109,"0,00%","294,5","111,3","9,08"
Total,2000,1,1,1,1,30,0,109,"0,00%","294,5","111,3","9,08"
