Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,59,1,130,"0,00%","334,6","136,9","9,15"
Total,3000,3,2,3,3,59,1,130,"0,00%","334,6","136,9","9,15"
