Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,92,1,144,"0,00%","332,8","136,2","13,26"
Total,3000,3,1,2,2,92,1,144,"0,00%","332,8","136,2","13,26"
