Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,50,1,84,"0,00%","119,6","48,9","8,00"
Total,1000,2,1,2,2,50,1,84,"0,00%","119,6","48,9","8,00"
