Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,3,71,1,154,"0,00%","274,6","106,5","12,71"
Total,3000,2,1,2,3,71,1,154,"0,00%","274,6","106,5","12,71"
