Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,60,1,111,"0,00%","96,0","37,2","9,88"
Total,1000,2,1,2,2,60,1,111,"0,00%","96,0","37,2","9,88"
