Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,5,8,138,3,171,"0,00%","114,9","29,0","17,50"
Total,1000,6,4,5,8,138,3,171,"0,00%","114,9","29,0","17,50"
