Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,5,6,127,2,169,"0,00%","115,0","29,0","17,09"
Total,1000,6,4,5,6,127,2,169,"0,00%","115,0","29,0","17,09"
