Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,83,1,134,"0,00%","221,0","55,7","12,68"
Total,2000,4,3,4,5,83,1,134,"0,00%","221,0","55,7","12,68"
