Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,41,3,11,243,1052,2,1167,"0,00%","220,0","55,4","167,62"
Total,2000,41,3,11,243,1052,2,1167,"0,00%","220,0","55,4","167,62"
