Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,3,4,5,11,1,113,"0,00%","316,3","79,7","8,18"
Total,3000,3,3,4,5,11,1,113,"0,00%","316,3","79,7","8,18"
